633,384
897,294
802,842
697,278
630,606
866,736
711,168
791,73
766,728
608,382
736,17
763,95
830,622
769,506
644,496
891,738
627,828
761,172
877,848
736,17
663,942
755,616
691,722
875,07
797,286
630,606
761,172
758,394
888,96
636,162
902,85
633,384
758,394
875,07
761,172
633,384
752,838
752,838
763,95
738,948
861,18
772,284
655,608
744,504
763,95
797,286
761,172
775,062
775,062
769,506
763,95
763,95
761,172
758,394
852,846
661,164
872,292
658,386
852,846
558,378
650,052
788,952
758,394
908,406
663,942
780,618
780,618
772,284
766,728
783,396
766,728
922,296
638,94
761,172
763,95
775,062
788,952
783,396
786,174
902,85
769,506
786,174
875,07
802,842
613,938
766,728
855,624
697,278
736,17
791,73
744,504
800,064
900,072
630,606
902,85
641,718
758,394
863,958
769,506
900,072
600,048
777,84
750,06
744,504
841,734
658,386
902,85
630,606
775,062
783,396
875,07
636,162
772,284
758,394
872,292
638,94
766,728
791,73
775,062
769,506
897,294
666,72
488,928
1055,64
775,062
602,826
922,296
763,95
741,726
794,508
869,514
763,95
655,608
744,504
869,514
661,164
769,506
866,736
891,738
644,496
897,294
663,942
758,394
775,062
769,506
772,284
769,506
925,074
602,826
761,172
763,95
769,506
786,174
763,95
755,616
800,064
838,956
675,054
780,618
777,84
763,95
786,174
883,404
666,72
872,292
663,942
900,072
666,72
761,172
766,728
769,506
741,726
772,284
758,394
761,172
752,838
897,294
766,728
608,382
783,396
744,504
772,284
783,396
850,068
800,064
761,172
377,808
1022,304
869,514
761,172
633,384
836,178
669,498
766,728
869,514
625,05
663,942
536,154
1077,864
661,164
752,838
733,392
744,504
741,726
738,948
852,846
772,284
600,048
877,848
627,828
761,172
741,726
763,95
766,728
736,17
863,958
627,828
750,06
825,066
661,164
744,504
761,172
927,852
577,824
755,616
744,504
761,172
872,292
763,95
644,496
763,95
758,394
736,17
758,394
744,504
758,394
866,736
669,498
730,614
758,394
766,728
869,514
641,718
761,172
747,282
761,172
897,294
600,048
875,07
716,724
747,282
800,064
730,614
647,274
750,06
869,514
733,392
736,17
902,85
602,826
494,484
1136,202
644,496
730,614
752,838
808,398
680,61
852,846
700,056
675,054
752,838
841,734
630,606
738,948
755,616
744,504
763,95
738,948
730,614
761,172
808,398
663,942
730,614
872,292
733,392
763,95
702,834
633,384
769,506
736,17
897,294
602,826
863,958
1505,676
727,836
569,49
766,728
741,726
752,838
758,394
750,06
730,614
863,958
638,94
769,506
863,958
641,718
763,95
761,172
736,17
866,736
638,94
855,624
672,276
863,958
652,83
841,734
672,276
761,172
911,184
727,836
658,386
872,292
636,162
761,172
736,17
736,17
761,172
736,17
844,512
452,814
1072,308
663,942
480,594
1161,204
1111,2
625,05
872,292
613,938
852,846
700,056
663,942
747,282
744,504
883,404
630,606
736,17
863,958
805,62
725,058
708,39
775,062
858,402
702,834
897,294
769,506
797,286
866,736
769,506
769,506
797,286
641,718
502,818
1000,08
780,618
738,948
475,038
1130,646
627,828
838,956
708,39
619,494
747,282
736,17
766,728
663,942
769,506
900,072
663,942
905,628
763,95
672,276
797,286
869,514
730,614
794,508
650,052
883,404
772,284
766,728
663,942
772,284
761,172
766,728
763,95
1533,456
711,168
661,164
727,836
741,726
780,618
772,284
752,838
766,728
766,728
861,18
663,942
847,29
630,606
766,728
736,17
861,18
841,734
761,172
608,382
877,848
